5.000000000000000104e-03,1.499999999999999944e-02,2.500000000000000139e-02,3.500000000000000333e-02,4.499999999999999833e-02,5.500000000000000028e-02,6.500000000000000222e-02,7.500000000000001110e-02,8.499999999999999223e-02,9.500000000000000111e-02,1.050000000000000100e-01,1.149999999999999911e-01,1.250000000000000000e-01,1.350000000000000089e-01,1.450000000000000178e-01,1.549999999999999989e-01,1.650000000000000078e-01,1.749999999999999889e-01,1.849999999999999978e-01,1.950000000000000067e-01,2.050000000000000155e-01,2.149999999999999967e-01,2.250000000000000056e-01,2.349999999999999867e-01,2.449999999999999956e-01,2.550000000000000044e-01,2.650000000000000133e-01,2.750000000000000222e-01,2.850000000000000311e-01,2.949999999999999845e-01,3.049999999999999933e-01,3.150000000000000022e-01,3.250000000000000111e-01,3.350000000000000200e-01,3.450000000000000289e-01,3.549999999999999822e-01,3.649999999999999911e-01,3.750000000000000000e-01,3.850000000000000089e-01,3.950000000000000178e-01
6.299798478054222883e+00,1.566598806190120374e+00,5.153627734327121068e+00,6.464651478719394717e+00,9.143890670813439314e+00,8.110318679498471184e+00,7.782891364507073639e+00,9.210163996618751625e+00,7.424013349135504036e+00,6.839755083727463436e+00,6.586182154531835309e+00,6.513827946780469169e+00,4.575746469750870737e+00,2.998169105918505828e+00,2.722214124993432183e+00,3.183551818940815181e+00,1.102528570397430796e+00,2.287526857940740399e-01,1.019568214439573239e+00,1.327086860270508817e+00,1.065778240677505151e+00,1.604063564946639486e-01,2.331802331920747595e-01,8.391006085993124586e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.033875153667529800e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.481401815567318092e+00,1.751952231889243761e+00,3.218775495533681141e+00,3.000123331779592117e+00,5.450842285760462147e+00,4.997800521357165238e+00,6.770660527985540966e+00,8.846701088567517246e+00,7.392245202974197404e+00,7.965845349482986393e+00,6.205536555172127322e+00,6.121011906564359784e+00,6.753649893456501019e+00,5.436975405581994991e+00,3.727606330728561623e+00,3.402821538835382853e+00,3.443546850663369074e+00,2.271839712366555020e+00,2.637715374855823747e+00,1.949610152101373783e+00,1.582413587478108230e+00,1.554923560389154913e+00,7.046479537090771794e-01,6.317137466017295200e-01,5.476267887422057168e-01,2.294828154664190767e-01,4.146792949977151643e-01,1.385132391025020726e-01,4.659993641811720905e-02,9.041299452681106352e-02,3.887651989190198110e-02,0.000000000000000000e+00,1.084801442824861878e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.994736128398223424e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.502048588604229407e-02,0.000000000000000000e+00
1.503542554243886720e+00,8.818781430759337070e-01,2.007895638662410054e+00,2.666844613522857177e+00,2.915794371658862794e+00,3.980942469883778312e+00,5.507021753906828465e+00,6.748427910256562967e+00,6.156137333337060369e+00,5.798684340878137888e+00,6.253245753324302214e+00,7.152896342523439088e+00,7.008578874001165637e+00,6.692756874005318934e+00,6.082665982939576388e+00,5.271901769689187667e+00,5.275558568046503360e+00,3.811342474973946182e+00,3.785571074416889115e+00,2.573940068961404481e+00,1.999472375952911829e+00,1.652177002697338803e+00,1.829188659508824477e+00,9.021924459352308467e-01,3.476368107285675579e-01,4.239371626499379708e-01,2.940187130091200807e-01,1.019026483132032534e-01,1.703685816287776600e-01,0.000000000000000000e+00,4.683011124952617121e-02,1.463882570691615315e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026031894934333229e-02,0.000000000000000000e+00
