3.626396648264492567e-02,5.347624815108185936e-02,7.885814470087476602e-02,1.162872714648044425e-01,1.714817100506691727e-01,2.528735648492863031e-01,3.728971432620527549e-01,5.498885561085661289e-01,8.108869418896792469e-01,1.195765260474664027e+00,1.763321721306706724e+00,2.600262439132742909e+00,3.834447605712052010e+00,5.654424807157053756e+00,8.338233609494274390e+00
1.820016869404689075e+01,1.100292625195410778e+01,6.810932867714820205e+00,4.568804794535136438e+00,2.756896829448446162e+00,2.383774951240782425e+00,1.696965264376681715e+00,1.280128925095695980e+00,1.211833420189843302e+00,1.059023679113214378e+00,9.882269638378679000e-01,6.906833332574620066e-01,6.439784601449448642e-01,5.367076338381749911e-01,3.883241461237859071e-01
2.902928964481906071e+00,1.753922719209842107e+00,1.260390005609842934e+00,8.370480618130314854e-01,6.067783799971190328e-01,4.072007839839743015e-01,2.819758295142270055e-01,1.875061154089187887e-01,1.374548501864499561e-01,8.939088441740553059e-02,7.079617828678792801e-02,5.156353325315266717e-02,4.693289960113059683e-02,4.708017423792378031e-02,5.149715241808227456e-02
