2.485906260430137404e-02,3.665813559769045410e-02,5.405750517986702280e-02,7.971528880632587633e-02,1.175512493285132271e-01,1.733456207160818663e-01,2.556221596375247707e-01,3.769503274892374023e-01,5.558655384014078438e-01,8.197008312484069803e-01,1.208762562762295767e+00,1.782488046169727669e+00,2.628525843385821403e+00,3.876125915230546060e+00,5.715885255048080538e+00
1.477019161459081253e+01,5.551833481226001510e+00,4.789191709899101035e+00,1.922559142714345359e+00,1.427232533141121751e+00,1.157742828387959610e+00,7.644644402017265472e-01,1.055422995303417988e+00,6.761640094381280441e-01,8.168715546914248060e-01,1.043226226242357280e+00,6.355719019050335428e-01,5.624376353555931018e-01,5.962388138188183806e-01,4.757059782820189930e-01
5.512645609070958130e+00,3.535503467594444782e+00,2.382565434804031934e+00,1.730507216395784642e+00,1.127435536249012715e+00,7.928710825958192876e-01,5.475188888086618411e-01,3.704350143779555626e-01,2.641250470382213167e-01,1.889176178792137395e-01,1.331026424512239958e-01,1.012055841273109130e-01,7.458686426591633334e-02,6.940853108289425644e-02,7.169455057626678007e-02
